TotalGHGEmissions,SiteEnergyUseWN(kBtu),log-SiteEnergyUseWN(kBtu),log-TotalGHGEmissions
38.55,5444253.5,15.510071390374987,3.677565694213663
90.24,3586460.5,15.09267661979144,4.5134933974161875
49.17,6114351.5,15.626149434334254,3.9154172384961616
262.45,8767252.0,15.98653408837265,5.573863596655295
247.35,21290090.0,16.873752311167713,5.514839041553359
42.25,2109093.75,14.561769384957199,3.7669972333778885
35.8,5318277.0,15.48666012471026,3.6054978451748854
129.29,7783388.0,15.867502405419756,4.86976273521484
293.55,9266020.0,16.04186461130626,5.685448767967697
44.35,6636482.5,15.708092787795021,3.814410176561146
22.1,1196293.25,13.994739211660777,3.139832617527748
57.73,2502923.5,14.73297040615554,4.072950669534428
58.88,4636396.5,15.349448221785124,4.092342559551428
58.67,2149815.75,14.580893163913204,4.088829381533991
295.48,16041286.0,16.590676394091563,5.691979762537049
91.1,6718441.0,15.720366840380976,4.522874943261261
45.22,6486377.5,15.685214920606796,3.8334126048462345
23.86,1153253.75,13.958098720206296,3.213260086082565
22.12,2145554.75,14.578909167695093,3.1406980438041767
65.3,3380481.5,15.033529008750468,4.194189897191817
49.74,6657348.5,15.711231990331338,3.9267145541711357
107.16,2551022.25,14.752005111155329,4.683611612294654
20.29,2792753.5,14.842538942746808,3.058237478905388
39.5,2898646.0,14.879754634363445,3.7013019741124933
64.0,3591767.75,15.094155327155853,4.174387269895637
365.79,14339818.0,16.478550771019826,5.90478947719715
39.47,5662234.0,15.549329248561316,3.7005609588877744
8.73,1252323.875,14.040512281806098,2.2752138961979136
306.5,13564414.0,16.422960377454114,5.728475087246572
29.43,11348758.0,16.24461895670667,3.4154289639088797
19.73,2830674.75,14.856026022034522,3.0315819264476884
134.69,6669621.5,15.713073819588503,4.910372872157861
19.89,3020795.0,14.9210309307799,3.0392705755684744
76.8,2380143.75,14.682671863125968,4.354141431184346
130.31,7778893.0,15.866924726665937,4.877560939870913
99.59,4501784.0,15.31998454275579,4.611052849146247
22.39,3408133.75,15.041675705468935,3.1523085805960878
31.58,2462293.5,14.716604196769438,3.4836986031738992
65.56,2472120.0,14.720587044581858,4.198103796512953
74.18,3471977.25,15.060235090341834,4.319885238136032
30.5,4374646.0,15.291336388804298,3.449987545831587
16.48,911161.3125,13.722476329965632,2.8610573702273894
18.74,2688675.75,14.804559716050251,2.9826470340053355
138.35,5550151.0,15.529335872734977,4.936988753927957
20.18,2972492.75,14.90491180493763,3.0530573401732606
67.78,9722890.0,16.089993560197225,4.23091300500412
182.14,25567108.0,17.056817278693114,5.210250887679586
180.76,6114759.5,15.62621616035112,5.202687135532787
98.43,4347677.0,15.285152467443162,4.599453878991982
47.25,5107519.5,15.446224619371195,3.876395827784995
810.7,75252304.0,18.136357092353368,6.69913081376713
100.42,7589347.5,15.842256309060497,4.619270310366873
49.25,1838287.25,14.424345397675527,3.917010546939185
42.74,2774363.5,14.835932269927095,3.778263015248622
33.41,3166841.75,14.968245671619902,3.538347219809389
59.75,8570571.0,15.963845032804059,4.1067670822206574
477.85,19892050.0,16.805830762658243,6.171387395967629
58.43,8381834.5,15.941577481886839,4.084799149378569
67.29,2540840.5,14.748005883339852,4.223763342972998
25.3,3434358.5,15.049341003370126,3.269568939183719
692.12,20764814.0,16.848770525785056,6.541203144372571
734.72,40754364.0,17.523073508478994,6.600849611562597
481.06,56785916.0,17.854798912808295,6.178068587631244
190.1,17254810.0,16.663601561107395,5.252796851246227
40.38,5739540.0,15.562889799941571,3.722797672317397
94.74,5820712.5,15.576933406695247,4.561636183964363
130.32,14802479.0,16.510305292264036,4.877637092633392
357.39,15490998.0,16.555769703534885,5.881621778925799
282.46,8455976.0,15.950384086566354,5.6470710197387595
21.37,3065954.5,14.93586982428378,3.107720775502038
23.48,2739121.5,14.823148171597065,3.1978564576441255
35.56,5101504.5,15.445046250211195,3.5989547465859495
58.52,8594217.0,15.966600209530144,4.086312390524837
116.95,15725581.0,16.57079937099466,4.770260805853684
111.69,16339807.0,16.609114897021097,4.724640685964258
30.61,4395027.0,15.295984459957117,3.4534735262275262
98.54,9336260.0,16.049416408855958,4.6005595734304086
357.86,22571400.0,16.932194220416193,5.882932340284521
0.0,12843856.0,16.368376200526324,0.0
60.7,2956254.5,14.899433991685767,4.122283930911342
55.73,2421613.25,14.699944921211479,4.038303171338476
177.62,25478086.0,17.05332930735677,5.18526064425574
5.59,830100.0,13.629302659116536,1.8855533485144158
54.78,7857972.5,15.877039306735476,4.021415382199343
103.57,14856199.0,16.513927844498102,4.649856703610498
116.74,5799664.5,15.573310801439737,4.768478803600115
88.74,12729858.0,16.35946089427429,4.496916600547837
70.09,10445641.0,16.16169541589962,4.263946679941392
119.81,17186624.0,16.659642023004242,4.7942190635314725
8.8,1411471.75,14.16014422078617,2.2823823856765264
47.39,7046428.5,15.768031592596648,3.8792931808052273
97.82,5268183.0,15.477196269101707,4.593300013417604
69.02,3350477.0,15.024613580189653,4.2487809155265195
119.46,8615958.0,15.969126739218368,4.791317747615575
157.48,10622784.0,16.178511780453505,5.0656284023902955
7.08,1015060.188,13.830459452384876,2.089391872533004
95.86,2869350.25,14.869596516887547,4.573266636975083
75.29,6562048.5,15.696813535906612,4.334541868102138
19.86,2882685.0,14.874233056363588,3.0378334495726262
178.62,5285776.5,15.480530280941132,5.1908435082428035
34.14,1667059.125,14.326572228868947,3.559340082758951
293.56,17384564.0,16.671093301540736,5.685482717484768
33.58,4817062.0,15.387674964206509,3.5432754802551445
61.86,8873485.0,15.998578287224065,4.140910031369422
38.21,5481549.0,15.516898465645935,3.6689318163042404
47.82,6859198.0,15.741101229036243,3.888140064964814
68.06,8732968.0,15.982615961635762,4.234975691961846
65.03,5034942.5,15.431912862621989,4.19010918420648
119.93,9836703.0,16.10163125356743,4.795211865797184
147.82,16572684.0,16.62326641610673,5.002737521969115
246.83,18235512.0,16.718881514541017,5.512743027242523
346.62,12019477.0,16.302039058507695,5.851109929135334
1921.82,274725984.0,19.43128474069442,7.561548137463526
882.56,92537256.0,18.343121899767596,6.783959201168626
110.7,16228155.0,16.602258316276814,4.715816706075155
582.28,23128454.0,16.956574235608294,6.368667345498175
109.85,8303666.5,15.932207842642024,4.70817793606232
109.16,5240110.20067307,15.471853277574546,4.7019338544204
133.8,4040138.75,15.211789840923217,4.9037921984782065
27.82,2533838.5,14.745246299262142,3.361069590571376
54.4,7802205.5,15.869917136270896,4.014579593753238
20.12,2886141.5,14.87543139339636,3.050220458838061
426.39,37351804.0,17.435891795015298,6.057696945325412
639.72,17352520.0,16.669248356395403,6.462592544015427
132.71,19036416.0,16.761864386845783,4.895673275626574
119.03,17267470.0,16.66433500048823,4.787741711537254
41.8,4675881.5,15.357928472943575,3.756538102587751
13.72,2038746.5,14.52784620667504,2.6892071133007303
169.06,7066534.5,15.770880889481113,5.136151315957647
264.78,39518364.0,17.492276058530628,5.5826688989033615
89.41,8588643.0,15.965951423525167,4.504354880749275
31.43,4269199.5,15.266937131139901,3.4790839203192268
390.67,16162013.0,16.59817423200458,5.970419648512232
94.59,13568148.0,16.42323561867522,4.560068212075671
30.35,4353025.0,15.286381793408856,3.4452142670789296
73.58,2709055.0,14.812110792688198,4.311872374750675
152.28,6612733.0,15.704507742046198,5.03226631422255
60.92,7181600.0,15.787032896669343,4.125843229281472
13.61,1951856.25,14.484291913158087,2.681706225762608
75.12,10775646.0,16.192799238555086,4.332311042427949
1.06,151754.2969,11.930024613749138,0.7227059828014898
131.64,4843056.0,15.393056690880424,4.887638691386985
89.53,3013861.5,14.918733036689979,4.505681287487349
158.55,7728856.5,15.860471608863797,5.072357352724253
195.43,7593035.0,15.84274206939314,5.280306133746185
166.13,38074932.0,17.45506669705912,5.1187719527008335
455.39,16973858.0,16.647185012655058,6.1233477071431475
67.51,9683979.0,16.085983531775664,4.226979720014808
74.45,5587502.5,15.536043144301976,4.323470185213858
24.12,3459543.0,15.056647346441077,3.223664341599998
4.2,622185.6875,13.340995467363356,1.6486586255873816
106.12,11518169.0,16.259436346446694,4.673949701382917
95.03,13631141.0,16.427867585929576,4.564660642649882
79.39,5034998.5,15.431923984829929,4.386889790339869
20.94,3004271.0,14.915545833705874,3.088311454847084
69.3,9941308.0,16.112209260103217,4.252771798816619
27.24,1167543.25,13.970413169305875,3.3407394126250414
12307.16,295929888.0,19.505633122745735,9.418017736032445
133.5,12814944.0,16.366122625925605,4.901564199041894
54.18,7947933.5,15.888422641552951,4.01060056878914
14.49,1185468.125,13.985649140285101,2.740194654428777
453.76,13961121.0,16.451787024561643,6.119769807260906
278.97,9495641.0,16.066343514476728,5.634682454571901
7.56,1083729.625,13.895919929177749,2.1471001901536506
284.01,14128860.0,16.463730142777546,5.652524267372389
295.12,11474490.0,16.255636955628592,5.6907647775748975
13.07,1088167.75,13.900006795474035,2.644044871126298
189.85,25585012.0,17.05751730833142,5.251487779191239
16.27,755287.5,13.53485507444751,2.848970892158587
95.54,2789344.0,14.841317359210366,4.569957430232347
267.0,10434333.0,16.16061227278628,5.5909869805108565
49.29,7070998.5,15.77151239987502,3.9178062501838733
128.73,17877436.0,16.69904997291582,4.865455367582921
5.03,755132.125,13.534649337191135,1.7967470107390942
8.14,1190355.125,13.989763085022844,2.2126603854660587
25.6,2090011.625,14.552680664592605,3.2809112157876537
4.85,746502.125,13.523155082154897,1.766441661243765
343.68,9405139.0,16.056766906305572,5.842616450371566
12.15,1813368.125,14.410697068020694,2.5764217586237734
6.02,889932.6875,13.698902230505466,1.9487632180377197
65.25,1552051.25,14.25508864539572,4.193435464866331
31.74,891251.5,13.700383055755797,3.4885975719429885
89.08,2637723.5,14.785427171627498,4.50069816439138
95.26,5148021.0,15.454123121193296,4.567052863874963
62.17,1557494.125,14.258589399622796,4.145829504910609
11.29,1692054.125,14.34145439840483,2.5087859235779435
24.39,1337789.75,14.106530117305569,3.234355395716587
276.63,7175180.0,15.786138545772612,5.626289291957863
17.87,2564004.0,14.757081047098799,2.9375733593804587
36.02,2064345.875,14.540324451056183,3.6114583071453517
63.86,2998131.0,14.913499986028318,4.172231100879172
44.01,6544970.0,15.694207526453066,3.806884687304841
38.9,2354759.25,14.671949475579295,3.686376323895818
43.84,1078904.0,13.891457195878493,3.8031005982039594
4.74,725500.875,13.494618935727575,1.747459210331475
53.21,2697683.25,14.807904277766987,3.992865393272247
6.72,1034279.313,13.84921639305538,2.0438143640366846
25.6,1218656.75,14.013260606121694,3.2809112157876537
4.58,1424044.5,14.169012322690786,1.7191887763932197
70.76,2244011.75,14.623776227426765,4.27332721775054
122.83,4125942.25,15.232805218277347,4.818909657227008
86.46,2495909.5,14.730164150456769,4.471181545984774
77.04,2832228.5,14.856574768647928,4.357221515754911
2.41,345866.6875,12.75381157483465,1.2267122912954254
4.16,628358.0,13.350866938168215,1.6409365794934714
4.43,660438.375,13.400660612206517,1.691939133945844
21.93,606874.5,13.316078941920281,3.132446096869813
62.46,4702777.0,15.363663955900648,4.150409786155049
16.01,837436.375,13.638101763766082,2.8338014064077703
22.65,3220635.25,14.985089491169335,3.1633631149379418
37.78,2000228.875,14.508772669419411,3.6579046498145056
130.28,3493213.5,15.066332930434891,4.8773324467818355
106.77,2921324.5,14.887548009601781,4.6799993266087405
30.41,1199700.5,13.997583333814816,3.447126313550555
66.44,1720256.75,14.357984692213712,4.2112383136936
6.1,956837.8125,13.771390226259618,1.9600947840472698
145.35,5128380.0,15.450300572794605,4.986001013137895
29.04,3499305.5,15.06807536396961,3.402529826895934
29.33,4459113.0,15.310460649553267,3.41213732170049
29.71,2938387.5,14.89337185978541,3.424588334452731
50.46,4381679.0,15.292942770455502,3.940804806853598
69.57,1837333.5,14.42382643798555,4.256605125012738
80.47,2467526.25,14.718727093795156,4.400234854322551
71.06,2179860.5,14.59477190063693,4.277499105319947
29.84,1204152.25,14.001287180804132,3.4288125486951286
169.75,7339108.0,15.808728003576602,5.140200498450899
16.58,791513.375,13.581703319856539,2.866761892257031
132.47,4284962.5,15.27062259189139,4.89387673348606
29.25,2589125.5,14.76683111810396,3.4094961844768505
5.71,882641.1875,13.69067517379149,1.9035989509835904
3.99,603194.6875,13.3099969462803,1.6074359097634274
4.43,665705.875,13.408604725010305,1.691939133945844
83.59,2589620.0,14.76702209092181,4.437816056315923
4.29,657612.1875,13.396372176507214,1.665818245870208
7.02,1038387.188,13.853180249674661,2.081938421878423
51.58,3331292.5,15.018871224972386,3.9623358193017353
141.2,4673727.5,15.357467705102408,4.95723451736914
374.56,15683112.0,16.5680950863447,5.928418245390347
18.5,2809752.75,14.848607404017937,2.970414465569701
9.82,1408291.375,14.15788844684215,2.3813962734183356
42.19,1208581.375,14.00495863981468,3.7656089869726097
63.36,2245282.5,14.624342351809373,4.1644923221241825
6.43,962912.3125,13.777718668556005,2.005525858729668
52.25,1693181.75,14.342120599766945,3.9749978045895347
54.59,3305003.5,15.01094839284037,4.018003328965378
25.24,727772.8125,13.49774558178709,3.267284964075888
19.83,1263325.75,14.049259077295128,3.0363942552728806
3.54,528435.1875,13.177677334334518,1.5129270120532565
24.02,959683.125,13.774359472841313,3.219675505038765
31.76,4696469.0,15.362321720660757,3.4892082589848687
7.13,1052127.875,13.86632616952955,2.0955609235597192
3.95,603646.875,13.310746318502536,1.599387576580599
43.8,1110209.25,13.920059969766285,3.8022081394209395
9.58,1167446.75,13.970330513776387,2.3589654264301534
32.51,1930204.25,14.47313690237687,3.511843901749219
13.1,2436266.5,14.705977712948966,2.6461747973841225
54.53,1799223.75,14.402866435646457,4.016923415253516
4.52,647792.875,13.381327830595938,1.7083778602890038
3.88,601180.875,13.306652788369236,1.5851452198650557
5.81,870793.3125,13.677161076970718,1.918392120161421
11.7,1802592.25,14.40473688050629,2.5416019934645457
9.81,1523877.5,14.23676928764112,2.3804716316511167
4.8,725346.6875,13.494406387845885,1.7578579175523736
82.9,2831134.75,14.856188514198386,4.429625613473161
49.58,1346638.75,14.113122973445705,3.923556241241819
18.1,1245673.0,14.035187306857377,2.9496883350525844
11.68,1782454.25,14.393502325766107,2.5400259490090797
154.17,4765879.0,15.376992757977222,5.044521290095393
29.54,3424428.0,15.04644530045145,3.4190372997904865
7.1,1116648.75,13.925843465764657,2.0918640616783932
79.21,2259986.0,14.630869619019535,4.384648195378833
25.21,1060662.625,13.874405331514373,3.266141017335315
14.22,550668.125,13.2188894086707,2.7226103524335397
9.95,575362.5,13.262757293954778,2.3933394562625097
6.16,883197.6875,13.691305468430494,1.9685099809725544
15.24,2249630.25,14.626276871860462,2.787477334733532
13.87,1997288.75,14.507301694511991,2.6993457604720636
8.68,1245187.5,14.03479748204276,2.2700619012884857
14.63,2067352.5,14.541779844844612,2.749192144433385
28.81,1423579.25,14.16868555924293,3.39484390768998
60.43,1817034.125,14.412716678506817,4.117898315175836
33.78,1667641.25,14.326921360479778,3.549042508926137
16.63,2385395.0,14.684875706257689,2.869601996409779
154.89,3496803.0,15.067359966433585,5.04915063032459
66.29,2466522.25,14.718320125924091,4.209011637200227
151.36,4421346.0,15.301954958757909,5.026246141610403
369.68,15275742.0,16.541776703410164,5.915339156718491
25.41,3788892.75,15.147584647907905,3.273742726309041
174.99,6641114.5,15.708790504330654,5.17042717524212
23.27,821100.375,13.618401858278355,3.18924101973851
6.75,968698.3125,13.783709535700174,2.0476928433652555
47.32,2043683.25,14.530264741856373,3.8778455536265595
12.95,1788951.625,14.397140880865766,2.6354795082673745
41.69,1523175.125,14.23630826865795,3.7539647007698704
594.48,24212986.0,17.00239970007281,6.389367803008857
24.48,1221338.125,14.015458458181957,3.2378938307039626
26.78,4038279.25,15.211329478616518,3.3243163373261977
4.77,740745.6875,13.51541399360671,1.7526720805200082
10.83,1640803.5,14.31069722830115,2.4706386779902956
99.44,2421341.5,14.699832696380941,4.609560534289384
44.61,1968193.25,14.492627055991683,3.820126990723609
78.36,8561209.0,15.962752093268415,4.373994462976618
25.12,3680711.0,15.118616769691478,3.2627013044082305
103.18,2594218.75,14.768796354996727,4.646120172317046
5.18,811901.5,13.607135538042742,1.8213182714695995
26.09,3994183.0,15.200349861000404,3.2991646560970036
27.27,945404.375,13.75936908274927,3.341801171705499
98.59,2514939.25,14.737759603778496,4.601061757943548
658.76,19111216.0,16.76578599812383,6.4918761325251
72.78,2736926.5,14.822346498815568,4.3010876921685295
165.86,10229204.0,16.14075742229806,5.117155137473929
56.63,1469579.125,14.200487288703414,4.054043265448575
93.68,2256923.5,14.629513603755889,4.550502784645783
3.63,550147.0,13.217942611919279,1.5325568680981427
73.2,4192671.5,15.248848916734683,4.3067641501733345
11.54,431471.6875,12.974959490862673,2.5289235352047745
9.29,1371976.25,14.131763505497839,2.331172549845958
35.2,1561564.75,14.261199561767244,3.5890591188317256
9.65,1444049.375,14.182962483560487,2.365559892155434
6.13,925086.875,13.737644011982349,1.9643112344262046
19.72,2991078.5,14.911144916998067,3.031099417391282
4.33,659655.125,13.399473955495829,1.673351238177753
4.84,725707.375,13.494903525781144,1.7647307968401356
36.43,1297917.25,14.076272192752738,3.6224725219163374
86.66,5270710.5,15.477675920892251,4.473465694990663
4.01,601792.375,13.307669434476741,1.6114359150967734
10.34,1582080.25,14.274251785030097,2.428336298299606
9.66,939073.8125,13.752650427540674,2.3664984187376983
14.83,1240261.875,14.030833911080991,2.761906873892921
26.89,2066852.25,14.541537839530077,3.3282682016393976
5.62,863565.125,13.668825751517652,1.890095369948917
16.47,2504037.5,14.733415386483287,2.8604851241459652
19.65,2938891.25,14.893543282599007,3.027715319407042
15.43,2357469.5,14.67309978015589,2.799108932049177
4.22,605130.6875,13.313201378616583,1.6524974018945473
13.91,1781798.375,14.393134296499733,2.702032128776647
3.95,600208.875,13.305034664702108,1.599387576580599
63.61,6890861.0,15.745706744017792,4.168369197570074
28.41,2621259.25,14.779165771538738,3.3813347525659037
184.8,7828769.5,15.87331603137174,5.224670826379739
17.67,2762337.0,14.831587980554668,2.9269179575536315
46.57,1640279.375,14.310377745554177,3.8622023104441903
66.82,1601187.75,14.286256880095358,4.2168571366974925
126.44,2304949.25,14.650569650665858,4.847645665601793
74.92,2013033.75,14.515153967264782,4.3296801543016725
126.3,4077797.0,15.221067694804349,4.846546505563361
99.15,3603400.0,15.097388679679378,4.606669062111827
137.94,8499356.0,15.955501071540338,4.934042185264735
119.63,5003620.0,15.425672408292092,4.792728009577292
43.03,2102257.75,14.558522919893642,3.7848712197676626
25.39,910793.0,13.72207202553474,3.2729851505152325
9.57,1466592.75,14.198453093075413,2.3580197998821464
18.66,0.0,0.0,2.9785861147190205
32.64,981916.5,13.797262571587419,3.5157158351047473
6.91,1047338.5,13.861763697081706,2.0681277817795625
33.23,1221954.375,14.015962900043606,3.533102452542094
34.98,1147752.25,13.953316893734556,3.582963228522387
6.64,1024789.0,13.83999827151549,2.033397603178429
122.99,10593982.0,16.175796756403425,4.820200917191751
38.87,1415640.0,14.16309299001792,3.6856241613932634
6.49,990507.3125,13.805973537311676,2.0135687975291283
4.86,744687.3125,13.52072103733629,1.7681496035889213
262.98,10984338.0,16.21198108902725,5.575873342700809
32.22,996850.0,13.812356589430424,3.503152104185149
6.39,959916.8125,13.774602947799938,2.0001277349601105
67.23,4496901.0,15.318899273209407,4.222884350827332
23.59,942745.6875,13.756552901457576,3.202339856228101
10.44,1594122.125,14.281834378134672,2.437115985951652
218.2,6396446.0,15.671253237923613,5.389984555073861
7.87,1181549.625,13.982338222765629,2.1826747963214883
5.19,789306.3125,13.578911020191777,1.8229350866965048
38.78,1564929.125,14.263351732397314,3.683364273425826
3.56,539732.375,13.198830546605787,1.5173226235262949
13.44,2044956.25,14.530887442595057,2.67000213346468
4.14,625007.125,13.345519928634038,1.6370530794670737
8.14,1224890.25,14.018362622509981,2.2126603854660587
87.31,3392243.75,15.037002428361633,4.480853351480711
5.67,813641.0,13.609275744802975,1.8976198599275322
4.99,759756.5,13.540754582398627,1.7900914121273581
4.32,668509.5,13.412807382207067,1.6714733033535532
4.43,679473.625,13.429075168241019,1.691939133945844
4.08,629576.3125,13.352803940652072,1.6253112615903906
4.76,734331.375,13.506717032076935,1.7509374747078
6.18,956418.125,13.77095151122961,1.9712993830601329
15.97,690908.0,13.445763400879233,2.831447079246135
21.97,868611.1875,13.674652030184054,3.134189016701007
118.37,3518393.25,15.073515264515724,4.782227913106947
59.61,1821250.25,14.415034322833113,4.104459895963194
89.57,2759011.75,14.830383474428325,4.506123032386857
4.96,755167.0,13.534695520034315,1.7850704810772584
5.46,841625.5,13.643091608112442,1.8656293177945105
4.92,745974.0,13.522447366560012,1.7783364488959144
26.21,1012997.125,13.828424932291298,3.303584552795155
5.66,866224.1875,13.671900185497371,1.8961194845522977
13.14,2024001.75,14.520587668084222,2.6490076604684267
21.55,3202201.5,14.979349412263046,3.1157350659486873
51.28,3069203.75,14.936929046919012,3.956613888756021
7.98,1187953.75,13.987743688953724,2.194999882314108
8.64,1005687.125,13.821182566666728,2.265921108622454
52.09,2892510.0,14.877635540981371,3.97198858659558
4.35,669900.5,13.414885965634022,1.6770965609079151
6.61,997496.6875,13.81300510944773,2.0294631718735947
11.18,1691910.125,14.341369291172992,2.4997952622817508
24.51,3786654.0,15.146993601598508,3.23907053215372
20.09,3042217.25,14.928097494789915,3.0487989944906833
27.14,0.0,0.0,3.337192051686243
202.65,7109712.5,15.776972505608894,5.316402834094422
19.76,2993138.0,14.911833227453748,3.033028058297688
4.23,650822.3125,13.385993474982318,1.6544112780768316
7.08,1057211.625,13.871146403563026,2.089391872533004
5.95,918342.125,13.73032637427614,1.9387416595767009
10.77,1652666.75,14.3179013584152,2.4655539212721855
4.9,702481.375,13.462375590907333,1.7749523509116738
20.08,2641681.75,14.78692667736905,3.0483247236731614
355.8,9037184.0,16.01685829006993,5.8771754007058545
61.84,2644410.5,14.78795910324469,4.14059181338742
23.15,3397766.5,15.03862915627155,3.184284380098582
16.67,2482668.25,14.724844849818187,2.871868286331605
4.04,622114.1875,13.34088054348272,1.6174060820832772
131.87,5453552.5,15.51177797251644,4.889371206603217
15.11,2206252.0,14.606806159436191,2.779440197188883
49.98,2388675.5,14.686250004832468,3.9314333989479695
120.91,2390584.0,14.687048663830913,4.803283067577055
63.41,1764693.125,14.383487933048018,4.165268900558799
122.59,3513515.5,15.072127945775271,4.8169696356016445
130.58,3547995.75,15.081893706402168,4.879615031657852
185.23,4719841.5,15.367285988360925,5.226982468943414
89.29,2421669.75,14.699968252483542,4.503026712319388
43.45,1565229.75,14.263543815177036,3.794364961959914
71.55,3348471.0,15.024014680344168,4.2842759793301965
188.07,14421182.0,16.484208725291026,5.242117316859837
13.29,1906384.875,14.46071979548618,2.659559991941776
128.91,5305597.0,15.484273047522795,4.866841903007641
34.15,2695090.5,14.80694271351141,3.5596246182566738
6.33,951095.3125,13.765370611373275,1.9919755158985601
4.28,653273.125,13.389752113431896,1.6639260977181702
73.31,4572805.5,15.33563768816524,4.308245532169378
50.43,1219558.5,14.0140002859358,3.940221659786825
8.61,1303229.25,14.080356548093885,2.262804222982201
7.62,1175588.75,13.977280494536865,2.154085084675602
69.15,4003981.25,15.202799986340489,4.25063580654847
261.09,9526555.0,16.069593825215367,5.568687956224928
10.75,1618610.125,14.297079009243891,2.463853240590168
12.61,1886584.125,14.450278940612582,2.6108048166633746
15.68,2340786.5,14.665997969179056,2.8142103969306005
13.16,1908057.875,14.461596987432543,2.6504210882655737
33.92,2654904.25,14.791919524639068,3.5530597309714014
9.93,1483792.875,14.21011279481423,2.391511302188447
9.99,1560121.75,14.260275062027583,2.39698576841553
41.68,1965120.125,14.491064442607131,3.7537304264335525
19.82,1533262.0,14.242908702173956,3.035914063186823
46.75,4305973.0,15.275513918801826,3.865979066926739
63.06,2252219.5,14.627427176414809,4.159820144181012
8.1,1235777.0,14.027211289217183,2.2082744135228043
5.51,830420.0,13.629688080091341,1.873339456220478
3.89,557863.6875,13.231871716436942,1.5871923034867808
1.73,248616.0,12.42366883866523,1.0043016091968684
11.28,1618535.75,14.297033058300107,2.5079719227189963
247.85,9072714.0,16.020782115776996,5.516850305304563
37.2,2546467.25,14.750217957135607,3.6428355156125294
93.83,2403526.5,14.692448007898294,4.552085814895636
6.9,990361.5,13.80582631670613,2.066862759472976
74.33,1829513.25,14.419561052424456,4.321878461837604
5.29,793884.1875,13.584694129647723,1.8389610707123492
4.15,640962.3125,13.370727499475443,1.6389967146756448
1.7,243518.2031,12.402951081228947,0.9932517730102834
61.71,1823198.75,14.416103619792057,4.138520924554929
5.46,145468.7969,11.887723762602375,1.8656293177945105
39.05,1259267.75,14.04604175331241,3.6901286735143684
4.78,703674.125,13.464072058459598,1.7544036826842861
1.67,238969.7031,12.384096242228415,0.9820784724121582
50.31,4169621.25,15.24333600214171,3.9378856649538734
50.69,2187712.5,14.598367492451336,3.945264339207948
94.98,3083156.75,14.94146487325307,4.564139836430099
5.28,789781.5,13.579512870080976,1.8373699804801074
31.6,854810.625,13.658636402007092,3.484312288372662
4.83,720615.3125,13.48786211442542,1.763017000362401
15.35,1597658.5,14.284050303755274,2.7942278973432626
71.99,2532214.25,14.744605070481242,4.2903224454635405
61.53,1861291.25,14.436781562521242,4.1356464415792065
88.89,2061804.75,14.53909273446583,4.4985867005853075
10.89,852791.875,13.656271977527672,2.4756977107026903
82.87,1957586.25,14.487223278012152,4.42926798099632
32.33,1465396.5,14.19763709468771,3.506457892319648
33.92,1155251.5,13.95982949276393,3.5530597309714014
35.26,1887490.875,14.45075945546029,3.590715205326705
199.79,5061195.0,15.437113376970528,5.302259585780661
92.58,2210314.0,14.608645597273592,4.5388166854380705
47.7,1174086.875,13.976002127505955,3.885679030088544
90.31,2114189.5,14.564182554881196,4.514260310628249
29.82,1095913.75,13.90709996061814,3.42816382989197
7.91,1217050.625,14.01194179095493,2.187174241482718
47.59,1238854.625,14.029698628397936,3.883417748417812
19.76,785934.875,13.574630484113724,3.033028058297688
101.96,2488628.25,14.727242614850994,4.634340563287871
28.44,638511.1875,13.366896041978123,3.3823542938606757
408.82,13993510.0,16.454104280130206,6.015718038908687
127.74,4027834.0,15.208739568724374,4.85779486662447
551.53,16130505.0,16.596222819727153,6.314507730560324
18.85,735187.125,13.507881697825704,2.9882040071331994
8.64,1309943.875,14.085495614139267,2.265921108622454
61.46,8955526.0,16.007781441549945,4.134526351854933
4.28,629537.1875,13.352741793851381,1.6639260977181702
6.08,938372.3125,13.75190313655212,1.9572739077056285
6.94,1036754.125,13.851606321428939,2.0719132752590443
11.54,1752121.75,14.37633861080958,2.5289235352047745
115.56,4855362.5,15.395594528171584,4.758406161886949
20.73,533469.8125,13.187159638761536,3.078693794268338
6.52,1012951.688,13.828380077302999,2.017566137961748
62.94,3244148.0,14.992363624112093,4.157945143631696
2.52,361542.0938,12.798136521774968,1.2584609896100056
6.18,804510.375,13.597990384531522,1.9712993830601329
17.26,1268266.75,14.053162550994314,2.9047128751668225
32.8,4843339.0,15.3931151233399,3.520460802488973
81.82,3774204.75,15.14370052117764,4.416669578117421
10.44,1614788.25,14.294715010767597,2.437115985951652
51.91,1560142.375,14.260288282053807,3.9685923569160404
4.27,693931.375,13.450129792378014,1.6620303625532709
23.59,916339.125,13.72814289023791,3.202339856228101
39.5,1427645.0,14.171537491989927,3.7013019741124933
72.26,4515744.5,15.3230808474821,4.294014757350668
11.27,1326178.125,14.097812527331554,2.50715725872282
534.88,19058412.0,16.763019189344938,6.283910255408785
6.7,1010511.688,13.825968371907301,2.0412203288596382
480.9,12805711.0,16.365401879349925,6.177736623646287
15.47,685885.625,13.438467623370183,2.8015405441895487
68.14,1929416.5,14.472728701854713,4.236133434493478
29.97,1437920.375,14.178709139134094,3.4330189939851112
16.99,1048383.0,13.862760488964303,2.8898160479624417
100.02,4500901.5,15.319788490187527,4.615318517039906
